Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,MACD_Hist,ATR,TEMA,EMA4,EMA9,EMA18,EMA4_Crossover_up,EMA4_Crossover_down,SKDJ_K,SKDJ_D,Flag,market_close,relative_strength,relative_strength_EMA_4,relative_strength_EMA_9,relative_strength_EMA_4_9
2020-06-11,81.73655700683594,85.42553148158305,81.63436005029637,84.99969350194307,201662400,62.54322562883515,2.8665688222344556,2.6121954266911978,0.2543733955432579,2.066954224485394,76.9502099402403,82.64922256708707,81.25067507770756,79.21536537598489,True,False,54.72661872499183,81.70486014290198,1,3002.10009765625,0.027226459594284665,0.026559019320048758,0.026098841419678012,1.0176321198696499
2020-06-12,82.44220733642578,84.63223063265221,81.32773208201846,83.88275926094929,200146000,64.03642435752015,2.807522688324781,2.6512608790179146,0.15626180930686617,2.1553502477817053,77.30453235289743,82.56641647482255,81.48898152945121,79.55503295076814,True,False,61.68415425812083,70.59342453045745,0,3041.31005859375,0.027107465450117788,0.02677839777207637,0.02630056622576597,1.0181681087094727
2020-06-15,83.46180725097656,84.11638164574502,80.92867875199258,81.09171712965171,138808800,66.13699666162307,2.8106025174671174,2.6831292067077555,0.12747331075936197,2.229089722493901,77.70177589470899,82.92457278528416,81.88354667375629,79.96627235079008,True,False,71.73715407629656,62.71597568646973,0,3066.590087890625,0.027216486344409447,0.026953633201009602,0.026483750249494665,1.0177423116850266
2020-06-16,85.67371368408203,85.94625617218522,83.88276474697345,85.52284659086101,165428800,70.2030100943671,2.9574342071287276,2.73799020679195,0.21944400033677747,2.2473296652592403,78.21609446176532,84.02422914480331,82.64158007582144,80.56705564903133,True,False,93.1271714277966,75.51615992073799,0,3124.739990234375,0.02741786963134042,0.02713932777314193,0.02667057412586382,1.0175756864125223
2020-06-17,85.55448913574219,86.48159854763982,85.43282115595484,86.42076455774615,114406400,69.71708850492264,3.029259536117081,2.7962440726569766,0.2330154634601045,2.1617187885753646,78.68953927944125,84.63633314117887,83.2241618878056,81.09204864763248,True,False,90.21320942053671,85.02584497487662,0,3113.489990234375,0.027478645958101146,0.027275055047125615,0.02683218849231129,1.0165050478436088
2020-06-18,85.58856201171875,86.00710017036369,84.97778636060843,85.51069272033729,96820400,69.78146268202528,3.053729530005043,2.8477411641265897,0.20598836587845337,2.080832718659642,79.13463752023335,85.01722468939482,83.69704191258823,81.56536584385208,True,False,90.3902162926765,91.2435323803366,0,3115.340087890625,0.02747326442605827,0.027354338798698676,0.026960403679060687,1.014611617998285
2020-06-19,85.09944915771484,86.76386617293707,83.9874020783935,86.29666530516798,264476000,67.56123946934274,2.9990832915066363,2.8780095896025992,0.1210737019040371,2.1305206740799227,79.51946407749023,85.05011447672283,83.97752336161356,81.93737461373237,True,False,81.82302785718983,87.47548452346767,1,3097.739990234375,0.027471462881323433,0.027401188431748578,0.027062615519513236,1.0125107239539066
2020-06-22,87.32595825195312,87.46952555006234,85.44740469919928,85.49363911693206,135445200,71.93819603820904,3.0997049606963287,2.922348663821345,0.17735629687498378,2.147631796813321,80.02310886293944,85.96045198681495,84.64721033968148,82.5045939440714,True,False,98.4746737077355,90.22930595253393,1,3117.860107421875,0.028008299039485138,0.0276440326748432,0.02725175222350762,1.0143946872890324
2020-06-23,89.18993377685547,90.61345070235802,88.15332015682368,88.57429406296431,212155600,74.98165205194363,3.2919085330086943,2.996260637658815,0.29564789534987934,2.229050414927005,80.61451692190177,87.25224470283115,85.55575502711628,83.20831392646973,True,False,88.66280067948756,89.65350074813762,0,3131.2900390625,0.028483446970488463,0.027979798393101305,0.02749809117290379,1.017517842135609
2020-06-24,87.61552429199219,89.73984939011008,87.2407849235748,88.81760424211798,192623200,68.24866500405913,3.2793868312357546,3.0528858763742033,0.2265009548615513,2.2483371328990254,81.06619481674632,87.39755653849556,85.96770888009146,83.67223080705104,True,False,74.93370065620965,87.3570583478109,1,3050.330078125,0.02872329290535284,0.028277196198001918,0.027743131519393602,1.01925033870942
2020-06-25,88.77870178222656,88.81763643178542,87.00965180666661,87.77129464423196,137522400,70.36584734489581,3.3249935389681156,3.1073074088929857,0.21768613007512982,2.2168833823432954,81.56377591129343,87.95001463598797,86.52990746051849,84.20975406759582,True,False,83.26681185108873,82.28777106226197,0,3083.760009765625,0.028789108588568153,0.02848196115422841,0.027952326933228515,1.0189477685441024
2020-06-26,86.05088806152344,88.89548574168278,85.90244927933195,88.67404914924855,205256800,60.22395593413379,3.105230252047434,3.1068919775238757,-0.0016617254764415001,2.2723228880581194,81.85326701775989,87.19036400620215,86.43410358071948,84.40355764590399,True,False,53.554548579269955,70.58502036218944,1,3009.050048828125,0.028597360185164074,0.028528120766602674,0.028081333583615628,1.0159104688406868
2020-06-29,88.03406524658203,88.12896981599859,85.4790381908906,85.95841023076125,130646000,64.2573885503844,3.0558659679171285,3.0966867756025263,-0.04082080768539775,2.2992949407045384,82.25202819381293,87.5278445023541,86.754095913892,84.7857163407122,True,False,73.36658551181826,70.06264864739231,1,3053.239990234375,0.028832998889099543,0.02865007201560142,0.028231666644712414,1.0148204275771078
2020-06-30,88.76896667480469,89.05610878837916,87.60095688672507,87.62042049858218,140223200,65.64754369384008,3.0409901786941447,3.08554745622085,-0.04455727752670535,2.238999009343792,82.6724758377479,88.02429337133434,87.15707006607454,85.20500584956403,True,False,80.9548016514345,69.2919785808409,0,3100.2900390625,0.02863247165792515,0.028643031872530915,0.028311827647354966,1.0116984402879725
2020-07-01,88.60104370117188,89.39188548967921,88.55238096980085,88.84681537177396,110737200,65.02520837092821,2.9812846344980954,3.0646948918762993,-0.08341025737820384,2.1390351172391187,83.05496408700107,88.25499350326936,87.44586479309402,85.56248351815434,True,False,79.22091494255359,77.84743403526879,0,3115.860107421875,0.028435501160699463,0.028560019587798333,0.028336562350023867,1.0078858273284614
2020-07-02,88.60104370117188,90.14866410882917,88.48668294073944,89.51112514748854,114041600,65.02520837092821,2.9005320328117534,3.0318623200633903,-0.13133028725163687,2.104959835157019,83.4127756750121,88.39341358243037,87.6769005747096,85.88233195847198,True,False,79.22091494255359,79.79887717884722,0,3130.010009765625,0.028306952190164502,0.0284587926287448,0.028330640318051995,1.0045234526736464
2020-07-06,90.97114562988281,91.44078222719904,90.00266588363523,90.03430074503379,118655600,69.72348073790931,2.9932777889625157,3.0241454138432156,-0.03086762488069983,2.1574440273620294,83.90041244629408,89.42450640141135,88.33574958574425,86.4179965554626,True,False,93.78624621410366,84.0760253664036,0,3179.719970703125,0.028609797865239858,0.028519194723342824,0.02838647182748957,1.0046755685828037
2020-07-07,90.68885803222656,92.13183815077863,90.57692559644255,91.35073198359613,112424400,68.54247423450201,3.0093117463734274,3.0211786803492577,-0.011866933975830385,2.1144060650030334,84.33837667764456,89.93024705373743,88.80637127504072,86.86756092143774,True,False,82.28262698942778,85.096596048695,0,3145.320068359375,0.028832950561858278,0.028644697058749006,0.028475767574363313,1.0059323944102487
2020-07-08,92.80103302001953,92.83266788269125,91.58191749535032,91.66952230167387,117092000,72.32041837141605,3.156072404381149,3.0481574251556363,0.10791497922551274,2.1165063353931517,84.88435450618489,91.07856144025027,89.60530362403648,87.49213693181477,True,False,99.64235260565768,91.90374193639637,0,3169.93994140625,0.029275328471633787,0.02889694962390292,0.028635679753817412,1.0091239276431243
2020-07-09,93.20012664794922,93.75006097543219,92.14891331286267,93.69652675671874,125642800,72.98070806183593,3.266925717533937,3.0919110836312966,0.17501463390264016,2.079695001620035,85.42085593468582,91.92718752332985,90.32426822881904,88.09297795456577,True,False,94.36696156976473,92.09731372161673,0,3152.050048828125,0.02956809860382748,0.029165409215872743,0.02882216352381943,1.011909088357286
2020-07-10,93.36315155029297,93.42155723802126,92.18054219465331,92.79374622061182,90257200,73.2613025145951,3.3295515167148864,3.1394391702480147,0.1901123464668717,2.019789290316315,85.93326210343467,92.50157313411509,90.93204489311383,88.64773306990548,True,False,95.33993203781318,96.4497487377452,0,3185.0400390625,0.029313022883622503,0.029224454682972648,0.028920335395780046,1.0105157593447889
2020-07-13,92.93245697021484,97.29060582388549,92.71832009209864,94.67230796587039,191649200,71.15881246028225,3.306316304366476,3.1728145970717074,0.1335017072947684,2.2021104647070673,86.38482306258177,92.673926668555,91.33212730853403,89.0987566383591,True,False,63.10270584662764,84.26986648473518,1,3155.219970703125,0.02945355881146547,0.029316096334369775,0.02902698007891713,1.0099602595470356
2020-07-14,94.47029876708984,94.66252878061455,91.37506583395142,92.31190310453103,170989200,74.0252211406058,3.3731100983813604,3.212873697333638,0.1602364010477224,2.279635641989643,86.90646665642102,93.39247550796894,91.9597616002452,89.66418212559391,True,False,76.12250004040709,78.18837930828263,1,3197.52001953125,0.029544865455115744,0.029407603982668163,0.029130557154156855,1.0095105228178505
2020-07-15,95.1200180053711,96.60193299733245,93.91793786080713,96.35129727473847,153198000,75.14896715544099,3.4388308722629546,3.2580651323195013,0.18076573994345324,2.308518463027906,87.43637319506297,94.0834925069298,92.59181288127039,90.23848063925466,True,False,81.62320289771706,73.61613626158392,1,3226.56005859375,0.029480318443794222,0.029436689767118586,0.02920050941208433,1.0080882272189577
2020-07-16,93.94956970214844,94.80854525062085,93.34852964918174,93.98850434264295,110577600,69.32996547027108,3.357763455847433,3.278004797025088,0.07975865882234512,2.270159169682295,87.85657942132656,94.02992338501726,92.863364245446,90.62912159324347,True,False,71.71386368390195,76.48652220734202,1,3215.570068359375,0.02921708055022502,0.02934884608036116,0.02920382363971247,1.004965871676183
2020-07-17,93.75978088378906,94.55792255878987,93.28527277756179,94.40219140138757,92186800,68.40501920124595,3.240844138890978,3.270572665398266,-0.029728526507287967,2.198908499078423,88.2374311285822,93.92186638452597,93.0426475731146,90.95866467645878,True,False,70.10705903056184,74.48137520406029,1,3224.72998046875,0.029075234655820716,0.029239401510544983,0.02917810584293412,1.002100741835019
2020-07-20,95.73566436767578,95.87436764626261,93.50184205095535,93.8473823794661,90318000,72.51604450721904,3.2699283235925094,3.2704437970371147,-0.0005154734446053411,2.211309720237626,88.72118811174954,94.64738557778588,93.58125093202685,91.46150674921847,True,False,83.95255115748925,75.25782462398435,1,3251.840087890625,0.029440458872556908,0.029319824455349752,0.02923057644885868,1.0030532414113427
2020-07-21,94.41435241699219,96.60437605553066,94.16371667540041,96.52894250206293,103433200,66.30313754740914,3.1500471352147628,3.246364464672644,-0.0963173294578814,2.2276918388013853,89.08848903466843,94.5541723134684,93.74787122901992,91.77233260898413,True,False,67.32986595782764,73.79649204862623,1,3257.300048828125,0.028985463728144888,0.029186080164467804,0.029181553904715926,1.0001551068790462
2020-07-22,94.67957305908203,95.36334640624791,94.02743456995962,94.11503193744338,89001600,66.91586476597413,3.041382356393612,3.2053680430168376,-0.16398568662322566,2.163993267193307,89.44920413301769,94.60433261171386,93.93421159503234,92.07835791952076,True,False,70.34239395937992,73.87493702489893,1,3276.02001953125,0.02890079196543777,0.02907196488485579,0.0291254015168603,0.9981652911471942
2020-07-23,90.37008666992188,94.48976162634358,89.55734566457981,94.4118923570118,197004400,50.76361210658622,2.577809813664615,3.0798563971463935,-0.5020465834817784,2.375295704858229,89.50861590959215,92.91063423499706,93.22138661001024,91.89853989324719,False,False,10.509681409904015,49.39398044237052,1,3235.659912109375,0.02792941443929695,0.028614944706632256,0.02888620410134763,0.9906093790044668
2020-07-24,90.1462173461914,90.49175759896814,86.7687137944106,88.5621056532968,185438800,50.087241269522636,2.1673766809877435,2.897360453914664,-0.7299837729269205,2.4715634262653223,89.54975148614695,91.80486747947481,92.60635275724648,91.71408488829394,False,False,32.099773903015105,37.650616424099674,1,3215.6298828125,0.028033766518970906,0.028382473431567717,0.028715716584872285,0.9883950953367424
2020-07-27,92.2827377319336,92.37520659555678,90.9881959192841,91.21206086971651,121214000,56.0990287856475,1.9915474860894165,2.716197860349615,-0.7246503742601984,2.4542366993438973,89.72607317942351,91.99601558045832,92.54162975218391,91.77394308236127,False,False,52.40525109055107,31.671568801156724,1,3239.409912109375,0.028487514774517296,0.02842448996874755,0.028670076222801287,0.9914340564655206
2020-07-28,90.76676177978516,92.02967618664417,90.76189030723391,91.85203823710414,103625600,51.37100089517599,1.7101613174240242,2.514990551764497,-0.8048292343404726,2.3875660368693103,89.79321437944685,91.50431406018905,92.18665615770416,91.66792399787958,False,False,37.99742455230351,40.83414984862322,1,3218.43994140625,0.02820209897722247,0.02833553357213752,0.028576480773685527,0.9915683388918246
2020-07-29,92.50660705566406,92.69154477680748,91.21449359583792,91.25099250763601,90329200,55.95863198500245,1.6090041267457593,2.3337932667607495,-0.7247891400149902,2.3545101054516686,89.96827197146087,91.90523125837905,92.25064633729616,91.7562064250148,False,False,54.53290382737203,48.31185982340887,1,3258.43994140625,0.02838984566821288,0.028357258410567666,0.028539153752591,0.9936264633632726
